"","Date","ID","region","FEMorFRM","FEMorFRMtype","PM25FM","PM25cfatm","PM25cf1","b0.3um","b0.5um","b1um","b2.5um","b5um","b10um","b0.3to0.5","b0.5to1","b1to2.5","b2.5to5","b5to10","TempC","RH","Dewpoint","PM25PAlinearcor","PM25PARHcor","ratioPARHcor_FM","diffPARHcor_FM","ratiocfatm_FM","diffcfatm_FM","ratiocf1_FM","diffcf1_FM"
"41",2019-03-25,"AK4","Alaska","FRM","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric",3.8,5.01456115779645,5.01456115779645,639.706124881545,189.982059938403,27.7272333578954,2.4941870131137,0.606427552364229,0.349361464735148,449.724064943141,162.254826580508,25.2330463447817,1.88775946074947,0.257066087629082,6.36269322543832,60.5443510737628,-0.794788282890344,4.1475678614567,3.16462878960314,0.832797049895564,-0.635371210396856,1.31962135731486,1.21456115779645,1.31962135731486,1.21456115779645
"42",2019-03-26,"AK4","Alaska","FRM","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric",4.3,6.31703240740741,6.32929166666667,759.997398148148,225.589472222222,34.2195277777778,3.3279212962963,0.772856481481481,0.372282407407407,534.407925925926,191.369944444444,30.8916064814815,2.55506481481481,0.400574074074074,7.90534979423868,58.19573283859,0.111553848498617,4.83572608800806,4.05592446965672,0.943238248757376,-0.244075530343282,1.46907730404823,2.01703240740741,1.47192829457364,2.02929166666667
"43",2019-03-27,"AK4","Alaska","FRM","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric",4,3.76525903185391,3.7655692170391,465.486060708647,138.611193303127,23.5125595844918,3.54740636477534,1.08884024988844,0.488396938180071,326.874867405519,115.098633718635,19.9651532197165,2.4585661148869,0.600443311708372,5.60446915868603,58.9897959183673,-1.86837030777435,3.49381861540998,2.64404673592416,0.661011683981039,-1.35595326407584,0.941314757963478,-0.234740968146089,0.941392304259774,-0.234430782960903
"44",2019-03-28,"AK4","Alaska","FRM","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric",5.8,5.13556869357773,5.2198937545052,627.805977705695,184.958890815398,28.1228129269214,3.78599090807675,1.05368161964096,0.459040829986613,442.847086890296,156.836077888477,24.3368220188446,2.73230928843579,0.594640789654344,5.24948559670782,54.5018552875696,-3.2784620885753,4.25504335902137,3.79279994690037,0.65393102532765,-2.00720005309963,0.885442878203057,-0.66443130642227,0.899981681811241,-0.580106245494799
"45",2019-03-29,"AK4","Alaska","FRM","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric",5.7,6.34422997974805,6.3679433074177,706.679622223939,210.728938669207,35.1750772105516,4.27792945285415,1.10684859094498,0.470849989702399,495.950683554732,175.553861458655,30.8971477576975,3.17108086190918,0.635998601242577,4.5443311708372,54.9461966604824,-3.82797536961767,4.8559571881256,4.35613183698355,0.764233655611149,-1.34386816301645,1.11302280346457,0.644229979748052,1.11718303638907,0.667943307417705
"46",2019-03-30,"AK4","Alaska","FRM","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric",6,6.75287962962963,6.75287962962963,743.486171296296,220.711763888889,34.0126018518519,4.13675925925926,1.0737962962963,0.453787037037037,522.774407407407,186.699162037037,29.8758425925926,3.06296296296296,0.620009259259259,3.53343621399177,51.137037037037,-5.72875470976301,5.0574411386701,4.88601528244762,0.814335880407936,-1.11398471755238,1.1254799382716,0.75287962962963,1.1254799382716,0.75287962962963
"47",2019-03-31,"AK4","Alaska","FRM","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric",7.2,8.56588425925926,8.56588425925926,959.951634259259,284.750787037037,44.2207175925926,4.94722685185185,1.2159537037037,0.480060185185185,675.200847222222,240.530069444444,39.2734907407407,3.73127314814815,0.735893518518518,7.35082304526749,45.2328385899814,-3.84766129061308,6.00640675728001,6.34474056254282,0.881213967019837,-0.855259437457176,1.18970614711934,1.36588425925926,1.18970614711934,1.36588425925926
"48",2019-04-01,"AK4","Alaska","FRM","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric",8.7,11.2210578467717,11.2210578467717,1156.76638425926,343.96800462963,57.1250092592593,6.6395787037037,1.57817592592593,0.566537037037037,812.79837962963,286.84299537037,50.4854305555556,5.06140277777778,1.01163888888889,6.84259259259259,46.062962962963,-4.06918829226352,7.39618172244661,7.66461510439419,0.88099024188439,-1.03538489560581,1.28977676399675,2.5210578467717,1.28977676399675,2.5210578467717
"49",2019-04-02,"AK4","Alaska","FRM","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric",5.6,7.58160333642261,7.5817562557924,811.694031493464,241.601187882685,39.4957354392595,4.7449018279483,1.14426718290316,0.472149008478613,570.092843610778,202.105452443426,34.7508336113112,3.60063464504514,0.672118174424543,3.17680980331583,47.5217794253939,-7.02319276472408,5.49129299290311,5.63183187536406,1.00568426345787,0.0318318753640625,1.3538577386469,1.98160333642261,1.35388504567721,1.9817562557924
"50",2019-04-03,"AK4","Alaska","FRM","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric",3.3,1.77498576850095,1.77498576850095,279.5919971537,82.7298576850095,12.476674573055,1.8209724857685,0.594468690702087,0.365289373814042,196.862139468691,70.2531831119545,10.6557020872865,1.22650379506641,0.229179316888046,-2.74246257642842,27.8662239089184,-18.9112189453641,2.45190442348509,4.28226646729302,1.29765650524031,0.982266467293019,0.537874475303318,-1.52501423149905,0.537874475303318,-1.52501423149905
